0	18	970	609	697	['host12']	['host0']	['host5']	['host8']
1	20	53088744165	1510005522	5759777	['host12', 'host10', 'host4']	['host5', 'host3', 'host6', 'host12', 'host9']	['host0']	['host13']
2	22	61873748853	1387369304	5840114	['host12', 'host10', 'host4']	['host5', 'host3', 'host6', 'host12', 'host9']	['host0']	['host13']
3	25	404	22	191	['host12']	['host0']	['host5']	['host8']
4	32	404	22	191	['host12']	['host0']	['host5']	['host8']
5	46	25526958	300	24106570	['host12']	['host0']	['host5']	['host8']
6	49	6913085573	1380194628	2464	['host12', 'host10', 'host4']	['host5', 'host3', 'host6', 'host12', 'host9']	['host0']	['host13']
7	74	12177	5586	835	['host12']	['host0']	['host5']	['host8']
8	75	1739	856	811	['host12']	['host0']	['host5']	['host8']
9	75	66745	57872	1788	['host12']	['host0']	['host5']	['host8']
10	75	2259	1992	1721	['host12']	['host0']	['host5']	['host8']
11	75	15817	13283	1758	['host12']	['host0']	['host5']	['host8']
12	76	51389	25552	859	['host12']	['host0']	['host5']	['host8']
13	83	12976476	29882024	11298047	['host12']	['host0']	['host5']	['host8']
14	85	247378729350	25004320618	18912002	['host12', 'host10', 'host4']	['host5', 'host3', 'host6', 'host12', 'host9', 'host2', 'host10', 'host11', 'host0', 'host1', 'host7', 'host4', 'host14', 'host13', 'host8', 'host15']	['host1']	['host5']
15	88	15403	9586	1739735	['host12']	['host0']	['host5']	['host8']
16	90	302	22	136	['host12']	['host0']	['host5']	['host8']
17	92	302	18	136	['host12']	['host0']	['host5']	['host8']
18	116	9914	292	288	['host12']	['host0']	['host5']	['host8']
19	119	6589	5905	3744	['host12']	['host0']	['host5']	['host8']
20	119	3827	1468	1831	['host12']	['host0']	['host5']	['host8']
21	126	48183425	55501379	25747658	['host12']	['host0']	['host5']	['host8']
22	127	404	18	191	['host12']	['host0']	['host5']	['host8']
23	130	404	22	191	['host12']	['host0']	['host5']	['host8']
24	155	47081	549	569	['host12']	['host0']	['host5']	['host8']
25	180	319170822	53397	816	['host12']	['host0']	['host5']	['host8']
26	189	77302089315	111142889	1424411	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
27	190	83536091926	149864943	1423388	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
28	190	73476471165	118236217	1421507	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
29	190	78426386362	116148111	1424420	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
30	191	302	22	136	['host12']	['host0']	['host5']	['host8']
31	192	302	22	136	['host12']	['host0']	['host5']	['host8']
32	193	64306595974	99952523	1421527	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
33	195	78355250388	136941599	1422842	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
34	197	85808475492	123158254	1424743	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
35	205	1094143387	272063600	43687215	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
36	230	467089624640	101701	244	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
37	230	27900870	302	26628408	['host12']	['host0']	['host5']	['host8']
38	231	2155	527	518	['host12']	['host0']	['host5']	['host8']
39	233	404	22	191	['host12']	['host0']	['host5']	['host8']
40	240	3585259	5243777	41169	['host12']	['host0']	['host5']	['host8']
41	241	3405400	5190026	42219	['host12']	['host0']	['host5']	['host8']
42	246	4233153	37	244	['host12']	['host0']	['host5']	['host8']
43	248	15018947218	52205101	1419016	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
44	267	404	22	191	['host12']	['host0']	['host5']	['host8']
45	268	7828468	10060775	4690086	['host12']	['host0']	['host5']	['host8']
46	283	302	22	136	['host12']	['host0']	['host5']	['host8']
47	299	539	74	289	['host12']	['host0']	['host5']	['host8']
48	314	302	22	136	['host12']	['host0']	['host5']	['host8']
49	317	27900870	51845015	26590981	['host12']	['host0']	['host5']	['host8']
50	327	404	22	191	['host12']	['host0']	['host5']	['host8']
51	328	1666732399	2229848800	2362	['host12', 'host10', 'host4']	['host5', 'host3', 'host6', 'host12', 'host9', 'host2', 'host10', 'host11']	['host9']	['host3']
52	330	4002469713	769566052	3082	['host12', 'host10', 'host4']	['host5', 'host3']	['host3']	['host15']
53	336	58771293366	609318	1975	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
54	357	404	22	191	['host12']	['host0']	['host5']	['host8']
55	373	1221257245	306018850	47636941	['host12', 'host10', 'host4']	['host5']	['host8']	['host3']
56	386	302	22	136	['host12']	['host0']	['host5']	['host8']
57	388	28326806	31429168	15136143	['host12']	['host0']	['host5']	['host8']
58	401	17808801	11241137	147710	['host12']	['host0']	['host5']	['host8']
59	405	18250732	11739343	132348	['host12']	['host0']	['host5']	['host8']
60	406	302	22	136	['host12']	['host0']	['host5']	['host8']
61	420	219373002	304888541	88828070	['host12']	['host0']	['host5']	['host8']
62	423	404	22	191	['host12']	['host0']	['host5']	['host8']
63	435	281473678	113927671	24350970	['host12']	['host0']	['host5']	['host8']
64	447	404	22	191	['host12']	['host0']	['host5']	['host8']
