208	1351	45118950	30944577	27864999	['host1']	['host0']	['host6']	['host11']
209	1356	5562931	4166455	100745	['host1']	['host0']	['host6']	['host11']
210	1358	18653927	11974894	135044	['host1']	['host0']	['host6']	['host11']
211	1360	3148985586	294274239	169539217	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
212	1360	528249	591790	180182	['host1']	['host0']	['host6']	['host11']
213	1366	404	22	191	['host1']	['host0']	['host6']	['host11']
214	1372	302	22	136	['host1']	['host0']	['host6']	['host11']
215	1377	22551	3445	91	['host1']	['host0']	['host6']	['host11']
216	1381	11262984	308566	132340	['host1']	['host0']	['host6']	['host11']
217	1384	15374133	9735304	126231	['host1']	['host0']	['host6']	['host11']
218	1388	113036789755	62813649472	5809393	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
219	1401	16807428	10627616	138276	['host1']	['host0']	['host6']	['host11']
220	1402	55130	87037	252	['host1']	['host0']	['host6']	['host11']
221	1405	55630	89411	341	['host1']	['host0']	['host6']	['host11']
222	1406	54222360284	1557161693	5776443	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0']	['host10']	['host1']
223	1409	302	22	136	['host1']	['host0']	['host6']	['host11']
224	1412	404	22	191	['host1']	['host0']	['host6']	['host11']
225	1421	4233153	37	244	['host1']	['host0']	['host6']	['host11']
226	1441	243640980725	25170793899	19098793	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
227	1446	404	22	191	['host1']	['host0']	['host6']	['host11']
228	1450	39582462037	6506078638	22866	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
229	1460	302	22	136	['host1']	['host0']	['host6']	['host11']
230	1467	56225964432	1676674305	6478142	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8']	['host1']	['host11']
231	1468	45867112	98396669	51608051	['host1']	['host0']	['host6']	['host11']
232	1473	33949201899	126425	5078	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
233	1484	246124068390	20276444516	17083176	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
234	1487	1076131679	1122659518	21898112	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7']	['host1']	['host10']
235	1491	302	22	136	['host1']	['host0']	['host6']	['host11']
236	1501	404	22	191	['host1']	['host0']	['host6']	['host11']
237	1520	9024478	27891943	13622262	['host1']	['host0']	['host6']	['host11']
238	1529	404	22	191	['host1']	['host0']	['host6']	['host11']
239	1551	302	22	136	['host1']	['host0']	['host6']	['host11']
240	1569	17517840	11155897	134035	['host1']	['host0']	['host6']	['host11']
241	1577	302	22	136	['host1']	['host0']	['host6']	['host11']
242	1586	404	22	191	['host1']	['host0']	['host6']	['host11']
243	1606	667980238	75475843	9905582	['host1', 'host8']	['host6']	['host11']	['host15']
244	1612	404	22	191	['host1']	['host0']	['host6']	['host11']
245	1617	18260091	11749162	131577	['host1']	['host0']	['host6']	['host11']
246	1623	240855068313	22536868928	17696193	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
247	1631	302	22	136	['host1']	['host0']	['host6']	['host11']
248	1633	5723361	4268112	101060	['host1']	['host0']	['host6']	['host11']
249	1646	2649489423	644110	121826	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
250	1659	4233153	37	244	['host1']	['host0']	['host6']	['host11']
251	1661	212251475794	20586651485	17659445	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
252	1664	302	22	136	['host1']	['host0']	['host6']	['host11']
253	1668	404	22	191	['host1']	['host0']	['host6']	['host11']
254	1686	54093843196	1415878251	5786228	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0']	['host10']	['host1']
255	1703	404	22	191	['host1']	['host0']	['host6']	['host11']
256	1714	339721845	481621571	582978752	['host1']	['host0']	['host6', 'host12']	['host15']
257	1733	10079909	31040787	14989708	['host1']	['host0']	['host6']	['host11']
258	1739	302	22	136	['host1']	['host0']	['host6']	['host11']
259	1739	5604	4243	2089	['host1']	['host0']	['host6']	['host11']
260	1741	21813105981	349424809	6141170	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
261	1759	265116747406	44284649	76612	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
262	1767	302	22	136	['host1']	['host0']	['host6']	['host11']
263	1771	10030998360	27005917196	6957820497	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11', 'host1', 'host4', 'host3', 'host8', 'host14', 'host5', 'host6', 'host12', 'host15', 'host9', 'host0', 'host10', 'host13', 'host2', 'host7']	['host3']
264	1772	6420687	4764678	115462	['host1']	['host0']	['host6']	['host11']
265	1776	404	22	191	['host1']	['host0']	['host6']	['host11']
266	1780	19050815	12224493	137339	['host1']	['host0']	['host6']	['host11']
267	1784	265116747406	44616803	76898	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
268	1794	45867112	93747411	48866564	['host1']	['host0']	['host6']	['host11']
269	1809	404	22	191	['host1']	['host0']	['host6']	['host11']
270	1831	302	22	136	['host1']	['host0']	['host6']	['host11']
271	1832	17040041	10770965	138771	['host1']	['host0']	['host6']	['host11']
272	1833	64421278969	1760491544	7349670	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8']	['host1']	['host11']
273	1834	962222509	85329076	10514380	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
274	1843	44428967	24389735	18425731	['host1']	['host0']	['host6']	['host11']
275	1847	50388434	133475709	47739481	['host1']	['host0']	['host6']	['host11']
276	1850	22557	3446	92	['host1']	['host0']	['host6']	['host11']
277	1862	302	22	136	['host1']	['host0']	['host6']	['host11']
278	1868	404	22	191	['host1']	['host0']	['host6']	['host11']
279	1897	404	22	191	['host1']	['host0']	['host6']	['host11']
280	1899	58771293366	532278	12104	['host1', 'host8', 'host7']	['host11']	['host15']	['host3']
281	1899	5732791	4276689	102365	['host1']	['host0']	['host6']	['host11']
282	1901	229400923710	23382654052	18652846	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
283	1914	248492382626	20364808723	17105799	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0', 'host8', 'host6', 'host13', 'host1', 'host10', 'host5', 'host2', 'host3', 'host9', 'host14', 'host12']	['host11']	['host1']
284	1919	302	22	136	['host1']	['host0']	['host6']	['host11']
285	1928	4233153	37	244	['host1']	['host0']	['host6']	['host11']
286	1933	1546351	1726409	26482	['host1']	['host0']	['host6']	['host11']
287	1935	232934295732	1355787418	862496	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0']	['host10']	['host1']
288	1936	370840369	381438364	14083301	['host1']	['host0']	['host6']	['host11']
289	1945	404	22	191	['host1']	['host0']	['host6']	['host11']
290	1953	49026305184	1369787413	5206732	['host1', 'host8', 'host7']	['host11', 'host15', 'host4', 'host7', 'host0']	['host10']	['host1']
