job_201107080012_85782	insert overwrite table tmp_\.\.\.fin\.Prd_irl_no(Stage-2)	1796684	1518833	953048	1315231796	20	5	9	15	2	1	7acc349814ff529908c7bc330e2412f4	
job_201107080012_85783	SYWR eCom Processing GetMemberLookup\.rb @20110905-10:10:11	17698327	5395332	1224816	1315231813	12	13	0	13	2	0	4f87f5792465b4fd1a722f38621d5606	ce829f742d4e19055bbd3028e1c01832
job_201107080012_85784	insert overwrite table sears_promo_ite\.\.\.'R'(Stage-4)	99100918	98143517	74975243	1315231818	34	15	20	35	2	1	d1e74bc2ce53dbe0018f6055a8f83998	
job_201107080012_85785	insert overwrite tabl\.\.\.ol_logic\=c\.col_logic(Stage-7)	7251488	0	7858802	1315231832	31	12943	0	12943	2922	0	b06c9bd95d3489a0bed6673bb4a9e53a	
job_201107080012_85786	SYWR eCom Processing Redemption\.rb @20110905-10:10:38	17698327	40873	4887	1315231841	10	8	0	8	2	0	4f87f5792465b4fd1a722f38621d5606	2a7148868b7c043602a4e1912b67eb0e
job_201107080012_85787	insert overwrite table sears_promo_\.\.\.'null'(Stage-12)	31079342	0	30341	1315231858	9	6	0	6	2	0	91582607869fca9524bbe09e48a34226	
job_201107080012_85788	SYWR eCom Processing ValidatePin\.rb @20110905-10:11:01	17698327	79343	8372	1315231864	8	6	0	6	2	0	4f87f5792465b4fd1a722f38621d5606	c0f256cd2f5f07de00b972b9e10ccf59
job_201107080012_85789	insert overwrite tabl\.\.\.ol_logic\=c\.col_logic(Stage-2)	9205844	8140010	7596006	1315231868	29	7678	10	7689	2922	1	c048ad41fe430f6d03fbedf3d5b3f532	
job_201107080012_85790	insert overwrite table sears_promo_\.\.\.'null'(Stage-9)	1536921171	0	13548051	1315231871	15	91	0	91	12	0	e2884fc904b6ba7d9ac8a988215e5562	
job_201107080012_85791	SYWR eCom Processing UpdateMemberPrimaryProfile\.rb @20110905-10:11:23	17698327	57704	13124	1315231885	7	6	0	6	2	0	4f87f5792465b4fd1a722f38621d5606	d37772acf1510ce8a3fe9ae6f570b769
job_201107080012_85792	insert overwrite table sears_promo_\.\.\.'null'(Stage-3)	13553583	13592231	13547435	1315231888	18	37	10	48	12	1	d8e8660754c3e2a22a80a1ee979f8598	
job_201107080012_85793	insert overwrite tabl\.\.\.ol_logic\=c\.col_logic(Stage-3)	7598534	8140010	6596960	1315231900	18	6	9	15	2	1	7c8aaae47ac1409aeb76b152e21b5e4f	
job_201107080012_85794	SYWR eCom Processing GetRewardBalance\.rb @20110905-10:11:43	17698327	1392111	168078	1315231905	7	6	0	6	2	0	4f87f5792465b4fd1a722f38621d5606	23b09e545c197c1c2f20a5c1eea886a1
job_201107080012_85795	insert overwrite table sears_promo_\.\.\.'null'(Stage-4)	13551639	13592231	10248003	1315231907	18	8	9	17	2	1	12f24db35e472034627bca176376c513	
job_201107080012_85796	insert overwrite table \.\.\.fin\.exclud_flg\='N'(Stage-4)	6706799	0	6596960	1315231923	7	6	0	6	2	0	d75b99082aa04a127fedeb2d9cce0687	
job_201107080012_85797	insert overwrite table sears_promo_i\.\.\.int))(Stage-1)	85223704	119658268	6192830	1315231932	40	20	17	38	2	1	c4fa568368f10f8e864c0c4adafdebef	
job_201107080012_85799	sywr alert obu	52527	2158	268	1315231938	7	6	0	6	2	0	f54ae0f3c1f840d20d21326c8cdd46a7	dee7cb3c3cb777333e13b80d914f297a
job_201107080012_85805	sywr alert pos	16234522	58866	6513	1315231950	7	6	0	6	2	0	045fc731a9601bfbbed496064d1ef06f	f47f9db40b2a10de4262b51f91d41c51
job_201107080012_85808	insert overwrite table \.\.\.fin\.exclud_flg\='N'(Stage-4)	6597406	0	6596960	1315231967	9	8	0	8	2	0	086d5ce4cbe0487b87b8383404a2b3b6	
job_201107080012_85809	insert overwrite table sears_promo_ran\.\.\.'R'(Stage-12)	1953052197	0	153137855	1315231983	13	102	0	102	15	0	84d5abdcad1319ef26c4571cb4110db2	
job_201107080012_85810	insert overwrite table\.\.\.fin\.include_flg\='Y'(Stage-4)	6597406	0	4964789	1315232011	20	29	0	29	2	0	2cd405ce52fad8540a767f84921cc535	
job_201107080012_85811	insert overwrite local\.\.\.tmp_sears_inv_final(Stage-1)	4965231	0	4964789	1315232040	7	5	0	5	2	0	8fd99524376372d71574efd6f2b528e8	
job_201107080012_85812	insert overwrite table sears_promo_ran\.\.\.'R'(Stage-8)	153144770	0	99100437	1315232082	43	453	0	453	15	0	c117bbec59c18b646d0d3f5c9e62d127	
job_201107080012_85813	insert overwrite table sears_promo_ran\.\.\.'R'(Stage-3)	99107352	98143517	99099233	1315232127	26	55	16	71	15	1	a8519e61720c3c3a1457aef5aedba424	
job_201107080012_85814	insert overwrite table sears_promo_ran\.\.\.'R'(Stage-4)	99100920	98143517	74975243	1315232155	33	20	19	39	2	1	e8decaf42f4419cd5e1655ce3d0320a2	
job_201107080012_85815	insert overwrite table sears_promo_ran\.\.\.'I'(Stage-17)	31079342	0	32568	1315232197	9	6	0	6	2	0	91582607869fca9524bbe09e48a34226	
job_201107080012_85816	insert overwrite table sears_promo_ran\.\.\.'I'(Stage-14)	315005285	0	3552299	1315232209	10	17	0	17	3	0	7d77aa9798bde8a21e7f3658c7f67d74	
job_201107080012_85817	insert overwrite table sears_promo_ran\.\.\.'I'(Stage-11)	159381706	0	101413731	1315232223	15	20	0	20	2	0	ed8e0e0729b1f5fe00ad0d77b031dd3e	
job_201107080012_85818	insert overwrite table sears_promo_ran\.\.\.'I'(Stage-4)	101415898	101707530	99975219	1315232241	31	20	17	38	3	1	86c6b62a84ef65bd32a995315cec19d0	
job_201107080012_85819	insert overwrite table sears_promo_ran\.\.\.'I'(Stage-5)	99977494	100264910	76400397	1315232273	32	16	18	35	2	1	0625b3203afdc43ba8e717ae9689876d	
job_201107080012_85820	insert overwrite table sears_promo_r\.\.\.int))(Stage-1)	151376100	192674327	9322577	1315232308	43	33	21	55	2	1	233519aaed85ac9ae2073ef59e961794	
job_201107080012_85821	INSERT OVERWRITE LOCAL DIR\.\.\.tmp_sears_promo(Stage-1)	4192815	0	3875778	1315232362	13	3513	0	3513	1461	0	da3eb7b4fe55425a72b7a9c796da2a65	
job_201107080012_85822	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-10)	7636388324	1653029008	31541012	1315232385	33	502	365	867	58	25	2c71c4b5ebac1cd87cf750bd5e64a0b7	
job_201107080012_85823	INSERT OVERWRITE LOCA\.\.\.romo_item_level_tmp2(Stage-1)	6242602	0	6192830	1315232396	8	5	0	5	2	0	12a185dac160cda28fecc6cd56c61348	
job_201107080012_85824	sywr alert	29045744	2705551	0	1315232409	20	7	263	270	3	29	5da02c54640f2b9749e98f812a04c64e	ffacd809322dcb762efee2d1767f34bb
job_201107080012_85825	INSERT OVERWRITE LOCA\.\.\.omo_range_level_tmp2(Stage-1)	9380342	0	9322577	1315232421	7	6	0	6	2	0	7f3441121cddc4b9f61d46f79d3ba069	
job_201107080012_85826	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-15)	7636388324	1498249148	31541032	1315232421	31	476	359	835	58	25	2c71c4b5ebac1cd87cf750bd5e64a0b7	
job_201107080012_85827	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-1)	510997342	180932852	38726451	1315232454	30	127	405	532	29	25	fd3699d884129a155512a75c597eae9b	
job_201107080012_85828	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-2)	38737926	37800282	31588357	1315232486	18	82	229	312	25	25	1ff5f83bf8524dbf56d3c167ef8a4762	
job_201107080012_85829	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-3)	31599832	26279274	13345787	1315232506	18	84	228	312	25	25	25ff9833618595d9e0c478166ed759b7	
job_201107080012_85830	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-4)	13357262	9612983	13344570	1315232525	19	84	223	307	25	25	690353ff5ba35adc5ce9e0303e9cd510	
job_201107080012_85831	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-5)	13356045	9612055	13318609	1315232545	19	81	218	300	25	25	76ae1597b510d8d621792c0ff8d9a762	
job_201107080012_85832	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-12)	510997362	180932852	38726451	1315232566	26	125	310	435	29	25	e8497fb4ea5c8796f6abdf5a42b8c23b	
job_201107080012_85833	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-13)	38737926	37800282	31588357	1315232594	17	87	228	316	25	25	69ce611683d50d1733d85a2d3bb23e7f	
job_201107080012_85834	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-14)	31599832	26279274	15166397	1315232613	19	83	231	314	25	25	06f9a7ea24b66fdf2eafc06291f4ec51	
job_201107080012_85835	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-6)	28507956	33003916	14528666	1315232634	19	173	230	403	50	25	0db907d258e90576966fd941bdb627d8	
job_201107080012_85836	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-7)	14540141	10792080	14528706	1315232654	18	85	230	316	25	25	6ace6955f46d171f470d5a10ff0f244b	
job_201107080012_85837	INSERT OVERWRITE TABLE work_\.\.\.I\.PRC_LINK_ID(Stage-8)	14540181	10792080	8364996	1315232675	19	82	229	311	25	25	3fca874df09cacadb981c2e71c78e2b6	
job_201107080012_85838	INSERT OVERWRITE TABLE work_\.\.\.D\.PRC_LINK_ID(Stage-7)	892364398	1272124122	36325	1315232714	75	304	453	757	8	20	9dcad3606a13deacb3b22f2198462313	
job_201107080012_85839	INSERT OVERWRITE TABLE work_\.\.\.D\.PRC_LINK_ID(Stage-8)	45505	26299	36045	1315232790	18	46	162	209	20	20	8a29018bdeabd0729ffd7f40db41ad69	
job_201107080012_85840	INSERT OVERWRITE TABLE work_\.\.\.D\.PRC_LINK_ID(Stage-9)	45225	26299	36065	1315232810	18	48	160	208	20	20	423da18c71e9690469d8385de00d251a	
job_201107080012_85841	INSERT OVERWRITE TABLE work_\.\.\.D\.PRC_LINK_ID(Stage-1)	247870477279	237166699420	456185532072	1315232830	7442	43467	115938	159406	1880	20	92affe514c909c39180a218bdc5873a4	
job_201107080012_85842	ImportJob: Gold__Merchandising_Sears_SCIM_Delivery_Date (3488)	2192794	2192794	967906	1315233002	19	40	0	40	5	0		ad7310545cca5937202c3dc9f976d31a
job_201107080012_85843	ImportJob: Gold__Merchandising_Sears_SCIM_Item_Inquiry (3489)	2191524	2191524	883417	1315233002	21	41	0	41	5	0		98e18ffc477fc7fab99d1488736ff2c3
job_201107080012_85844	INSERT OVERWRITE TABLE work__dp_dataengi\.\.\.A(Stage-2)	558085310940	501789943749	52367238652	1315234402	2646	97038	54867	151905	4167	25	7ad9b26887ebea2d63b6e8433f3beec1	
job_201107080012_85845	ItemInquiry Processing @20110905-11:05:13	35593141	2823243	2582428	1315235117	10	10	0	10	2	0	8ca4c9117dbf039236c2c479f2a672d6	78c39e39d47a371f14ac77ff52cd189f
job_201107080012_85846	ItemInquiry Processing @20110905-11:05:34	35593141	26309928	20049345	1315235137	53	36	0	36	2	0	8ca4c9117dbf039236c2c479f2a672d6	78c39e39d47a371f14ac77ff52cd189f
job_201107080012_85847	ESB SYWR Event Processing	311023375	216496429	208723068	1315235144	46	53	809	862	4	99	6744774f26d78d28657e8708a797cbcc	59f40265355dcf6a11bb49ef5d03bdfe
job_201107080012_85848	ESB SYWR Event Processing	311023375	92305315	88409495	1315235208	54	72	781	853	4	99	6744774f26d78d28657e8708a797cbcc	59f40265355dcf6a11bb49ef5d03bdfe
job_201107080012_85849	SYWR eCom Processing CreateMember\.rb @20110905-11:08:10	1527211	90059	35210	1315235292	13	6	0	6	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	fd2abc926db232d81f7f5d684715bf1d
job_201107080012_85850	SYWR eCom Processing ProcessTransaction\.rb @20110905-11:08:35	1527211	0	0	1315235318	7	6	0	6	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	f6848d673a2ba57fcec5e5314ef1a60d
job_201107080012_85851	SYWR eCom Processing GetMemberLookup\.rb @20110905-11:08:51	1527211	1169508	519214	1315235333	16	10	0	10	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	19779a29493f5096fc77a96d99c3f215
job_201107080012_85852	SYWR eCom Processing Redemption\.rb @20110905-11:09:20	1527211	0	0	1315235362	11	6	0	6	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	7f304a842a80b14e16e9b41f416c5c31
job_201107080012_85853	SYWR eCom Processing ValidatePin\.rb @20110905-11:09:40	1527211	0	0	1315235382	10	10	0	10	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	0a1b24fb92d51ba458fffcac2616f02a
job_201107080012_85854	SYWR eCom Processing UpdateMemberPrimaryProfile\.rb @20110905-11:09:58	1527211	0	0	1315235401	6	5	0	5	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	6fca4a352d4d3807b76fd7ac9882bad7
job_201107080012_85855	SYWR eCom Processing GetRewardBalance\.rb @20110905-11:10:13	1527211	200414	158	1315235416	9	5	0	5	2	0	2df0badc7fb2bc2ca70e91bc0f87ea0b	63899b55ae4d01642eed9a48a08247c0
job_201107080012_85856	SYWR eCom Processing CreateMember\.rb @20110905-11:11:57	19283386	162045	59036	1315235519	6	6	0	6	2	0	89a680d613c17be59279abe3e1ee2da0	d93969e7d3dacfd3c564b8a42db3973b
job_201107080012_85857	SYWR eCom Processing ProcessTransaction\.rb @20110905-11:12:15	19283386	661684	167330	1315235537	11	6	0	6	2	0	89a680d613c17be59279abe3e1ee2da0	378cadc8c6ea097ce109b8aeacf09638
job_201107080012_85858	SYWR eCom Processing GetMemberLookup\.rb @20110905-11:12:38	19283386	6190514	1753052	1315235561	37	67	0	67	2	0	89a680d613c17be59279abe3e1ee2da0	998e17e382f82a123d953d8025913174
job_201107080012_85859	SYWR eCom Processing Redemption\.rb @20110905-11:13:33	19283386	59802	8962	1315235616	8	6	0	6	2	0	89a680d613c17be59279abe3e1ee2da0	931a2e04d15b00b5d83f630caf18eb55
job_201107080012_85860	SYWR eCom Processing ValidatePin\.rb @20110905-11:13:54	19283386	117675	15596	1315235636	8	6	0	6	2	0	89a680d613c17be59279abe3e1ee2da0	318a49ce18010648f508a4c52b88bab0
job_201107080012_85861	SYWR eCom Processing UpdateMemberPrimaryProfile\.rb @20110905-11:14:14	19283386	50156	12549	1315235656	9	6	0	6	2	0	89a680d613c17be59279abe3e1ee2da0	5bcbdec8da2c4614f62523acc7a511f9
job_201107080012_85862	SYWR eCom Processing GetRewardBalance\.rb @20110905-11:14:35	19283386	1578012	237913	1315235678	8	6	0	6	2	0	89a680d613c17be59279abe3e1ee2da0	fa7dad05b8dab2bcfc272c5cefc84b81
job_201107080012_85871	sywr alert	70510779	6663607	0	1315236011	38	39	267	307	3	29	051bf50b2428182a7ed4b0bd985ef03f	ffacd809322dcb762efee2d1767f34bb
job_201107080012_85872	ImportJob: Gold__Merchandising_Sears_SCIM_Delivery_Date (3490)	2193044	2193044	967906	1315236602	31	68	0	68	5	0		fc85af97bfa44a987199404d379ca6be
job_201107080012_85873	ImportJob: Gold__Merchandising_Sears_SCIM_Item_Inquiry (3491)	2191772	2191772	883417	1315236602	37	68	0	68	5	0		f220945a1f5cf90155c1239baeea1d5e
job_201107080012_85874	INSERT OVERWRITE TABLE work__dp_dataengi\.\.\.A(Stage-3)	52368208895	46991817857	5064375805	1315237051	372	9249	6645	15894	400	25	4ee32945f193b5e174201274ff8c0d75	
job_201107080012_85875	QueryResult\.jar	87	87	886183917	1315238353	224	220	0	220	1	0		22c22e2ca15c91517fde6df76effebb7
job_201107080012_85876	cdw_sears_pos_load_work_cancel	13812334	13812334	12652224	1315238485	10	10	0	10	2	0	4faca2a7427688918406d98120de5939	9af4a6717d8a587af2fcb53abed2f5bb
job_201107080012_85878	cdw_sears_pos_load_work_markdown	183740788	183740788	116938376	1315238488	26	42	0	42	2	0	34d10117f232a79997c7c46b98c2f0f0	fb000daa46a19a9e7be1582d04b3ae2b
job_201107080012_85879	cdw_sears_pos_load_work_payment	182925285	182925285	138476613	1315238488	26	42	0	42	2	0	7beddcf2a20b2da24c75b57ae15f99b7	c84925b27bc60bd520e52165afea0a2b
