0	18	970	609	697	['host6']	['host9']	['host12']	['host10']
1	20	53088744165	1510005522	5759777	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7']	['host9']	['host3']
2	22	61873748853	1387369304	5840114	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7']	['host9']	['host3']
3	25	404	22	191	['host6']	['host9']	['host12']	['host10']
4	32	404	22	191	['host6']	['host9']	['host12']	['host10']
5	46	25526958	300	24106570	['host6']	['host9']	['host12']	['host10']
6	49	6913085573	1380194628	2464	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7']	['host9']	['host3']
7	74	12177	5586	835	['host6']	['host9']	['host12']	['host10']
8	75	1739	856	811	['host6']	['host9']	['host12']	['host10']
9	75	66745	57872	1788	['host6']	['host9']	['host12']	['host10']
10	75	2259	1992	1721	['host6']	['host9']	['host12']	['host10']
11	75	15817	13283	1758	['host6']	['host9']	['host12']	['host10']
12	76	51389	25552	859	['host6']	['host9']	['host12']	['host10']
13	83	12976476	29882024	11298047	['host6']	['host9']	['host12']	['host10']
14	85	247378729350	25004320618	18912002	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
15	88	15403	9586	1739735	['host6']	['host9']	['host12']	['host10']
16	90	302	22	136	['host6']	['host9']	['host12']	['host10']
17	92	302	18	136	['host6']	['host9']	['host12']	['host10']
18	116	9914	292	288	['host6']	['host9']	['host12']	['host10']
19	119	6589	5905	3744	['host6']	['host9']	['host12']	['host10']
20	119	3827	1468	1831	['host6']	['host9']	['host12']	['host10']
21	126	48183425	55501379	25747658	['host6']	['host9']	['host12']	['host10']
22	127	404	18	191	['host6']	['host9']	['host12']	['host10']
23	130	404	22	191	['host6']	['host9']	['host12']	['host10']
24	155	47081	549	569	['host6']	['host9']	['host12']	['host10']
25	180	319170822	53397	816	['host6']	['host9']	['host12']	['host10']
26	189	77302089315	111142889	1424411	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
27	190	83536091926	149864943	1423388	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
28	190	73476471165	118236217	1421507	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
29	190	78426386362	116148111	1424420	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
30	191	302	22	136	['host6']	['host9']	['host12']	['host10']
31	192	302	22	136	['host6']	['host9']	['host12']	['host10']
32	193	64306595974	99952523	1421527	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
33	195	78355250388	136941599	1422842	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
34	197	85808475492	123158254	1424743	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
35	205	1094143387	272063600	43687215	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
36	230	467089624640	101701	244	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
37	230	27900870	302	26628408	['host6']	['host9']	['host12']	['host10']
38	231	2155	527	518	['host6']	['host9']	['host12']	['host10']
39	233	404	22	191	['host6']	['host9']	['host12']	['host10']
40	240	3585259	5243777	41169	['host6']	['host9']	['host12']	['host10']
41	241	3405400	5190026	42219	['host6']	['host9']	['host12']	['host10']
42	246	4233153	37	244	['host6']	['host9']	['host12']	['host10']
43	248	15018947218	52205101	1419016	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
44	267	404	22	191	['host6']	['host9']	['host12']	['host10']
45	268	7828468	10060775	4690086	['host6']	['host9']	['host12']	['host10']
46	283	302	22	136	['host6']	['host9']	['host12']	['host10']
47	299	539	74	289	['host6']	['host9']	['host12']	['host10']
48	314	302	22	136	['host6']	['host9']	['host12']	['host10']
49	317	27900870	51845015	26590981	['host6']	['host9']	['host12']	['host10']
50	327	404	22	191	['host6']	['host9']	['host12']	['host10']
51	328	1666732399	2229848800	2362	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15']	['host7']	['host8']
52	330	4002469713	769566052	3082	['host6', 'host5', 'host4']	['host12', 'host8']	['host8']	['host0']
53	336	58771293366	609318	1975	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
54	357	404	22	191	['host6']	['host9']	['host12']	['host10']
55	373	1221257245	306018850	47636941	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
56	386	302	22	136	['host6']	['host9']	['host12']	['host10']
57	388	28326806	31429168	15136143	['host6']	['host9']	['host12']	['host10']
58	401	17808801	11241137	147710	['host6']	['host9']	['host12']	['host10']
59	405	18250732	11739343	132348	['host6']	['host9']	['host12']	['host10']
60	406	302	22	136	['host6']	['host9']	['host12']	['host10']
61	420	219373002	304888541	88828070	['host6']	['host9']	['host12']	['host10']
62	423	404	22	191	['host6']	['host9']	['host12']	['host10']
63	435	281473678	113927671	24350970	['host6']	['host9']	['host12']	['host10']
64	447	404	22	191	['host6']	['host9']	['host12']	['host10']
65	453	249607197419	24253504175	18513687	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
66	456	467089624640	101701	244	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
67	463	4233153	37	244	['host6']	['host9']	['host12']	['host10']
68	466	302	22	136	['host6']	['host9']	['host12']	['host10']
69	472	1070808	1402761	421410	['host6']	['host9']	['host12']	['host10']
70	474	22555	3425	93	['host6']	['host9']	['host12']	['host10']
71	480	17289355	303	15116673	['host6']	['host9']	['host12']	['host10']
72	481	13020668	358690	148534	['host6']	['host9']	['host12']	['host10']
73	485	2377667935	4979403763	182050104	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
74	496	302	22	136	['host6']	['host9']	['host12']	['host10']
75	499	160421525635	21302095981	2559015744	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13', 'host11', 'host12', 'host3', 'host4', 'host0', 'host2', 'host10', 'host9']	['host7']
76	514	17792112	11278783	138401	['host6']	['host9']	['host12']	['host10']
77	515	18864345	12129252	132668	['host6']	['host9']	['host12']	['host10']
78	515	18543381	11911840	134690	['host6']	['host9']	['host12']	['host10']
79	530	404	22	191	['host6']	['host9']	['host12']	['host10']
80	531	1590684084	7593417002	2090196743	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13', 'host11', 'host12', 'host3', 'host4', 'host0', 'host2']	['host6']
81	548	39718426258	6538279534	22862	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
82	560	140551969	25310433	2709	['host6']	['host9']	['host12']	['host10']
83	560	18416616174	42790093140	23787043241	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13', 'host11', 'host12', 'host3', 'host4', 'host0', 'host2', 'host10', 'host9', 'host6', 'host8', 'host5', 'host1', 'host14', 'host7', 'host15']	['host13']
84	566	2550	1436	1121	['host6']	['host9']	['host12']	['host10']
85	569	396347971	153416177	30428939	['host6']	['host9']	['host12']	['host10']
86	574	240151344744	19180097866	17029139	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
87	575	18951043	12158868	135154	['host6']	['host9']	['host12']	['host10']
88	578	302	22	136	['host6']	['host9']	['host12']	['host10']
89	585	404	22	191	['host6']	['host9']	['host12']	['host10']
90	596	554605592	974351549	10949326	['host6', 'host5']	['host12', 'host8', 'host2']	['host0']	['host9']
91	602	230640382975	24012893189	18619965	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
92	602	5706354	4261258	103288	['host6']	['host9']	['host12']	['host10']
93	611	5786942	5023360	122436	['host6']	['host9']	['host12']	['host10']
94	615	404	22	191	['host6']	['host9']	['host12']	['host10']
95	617	230057340803	22117698818	17740492	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
96	630	211388538564	15891545508	14530026	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
97	631	302	18	136	['host6']	['host9']	['host12']	['host10']
98	638	108194735	35073849	14175394	['host6']	['host9']	['host12']	['host10']
99	647	240796251344	25820734945	19282036	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
100	654	53500053881	1461226151	5864937	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7']	['host9']	['host3']
101	658	302	22	136	['host6']	['host9']	['host12']	['host10']
102	674	404	22	191	['host6']	['host9']	['host12']	['host10']
103	688	22220	22	191	['host6']	['host9']	['host12']	['host10']
104	691	232012059543	25253124733	19283926	['host6', 'host5', 'host4']	['host12', 'host8', 'host2', 'host6', 'host7', 'host11', 'host5', 'host15', 'host9', 'host13', 'host14', 'host4', 'host1', 'host3', 'host10', 'host0']	['host13']	['host12']
105	696	58771293366	532206	12104	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
106	712	4233153	33	244	['host6']	['host9']	['host12']	['host10']
107	716	404	22	191	['host6']	['host9']	['host12']	['host10']
108	717	488820966	52149862	560	['host6']	['host9']	['host12']	['host10']
109	718	273241731	98101385	415	['host6']	['host9']	['host12']	['host10']
110	723	273241731	35368570	290	['host6']	['host9']	['host12']	['host10']
111	725	1567	1634	1204	['host6']	['host9']	['host12']	['host10']
112	727	302	22	136	['host6']	['host9']	['host12']	['host10']
113	752	2606432247	731306	159877	['host6', 'host5', 'host4']	['host12']	['host10']	['host8']
114	760	302	22	136	['host6']	['host9']	['host12']	['host10']
115	761	2861	4438	643	['host6']	['host9']	['host12']	['host10']
116	766	404	22	191	['host6']	['host9']	['host12']	['host10']
117	786	39745643	27421142	22949073	['host6']	['host9']	['host12']	['host10']
118	798	404	22	191	['host6']	['host9']	['host12']	['host10']
119	814	302	22	136	['host6']	['host9']	['host12']	['host10']
120	818	18467316	11859799	135317	['host6']	['host9']	['host12']	['host10']
121	826	541	61	297	['host6']	['host9']	['host12']	['host10']
122	848	499350845	65252556	632	['host6']	['host9']	['host12']	['host10']
123	852	78548	69133	27683	['host6']	['host9']	['host12']	['host10']
124	853	404	18	191	['host6']	['host9']	['host12']	['host10']
125	853	302	18	136	['host6']	['host9']	['host12']	['host10']
